QualifiedApiName,Label,KeyPrefix,DurableId,NamespacePrefix,IsCustomizable,IsCustomSetting
Relation_Dev2PermissionReq__c,Relation_Dev2PermissionReq,a0V,01IdL00000BMSLt,,true,false
Relation_Dev2PermissionReq__ChangeEvent,変更イベント: Relation_Dev2PermissionReq,1CE,01IdL00000BMSLt.ChangeEvent,,false,false
Relation_Dev2ReportReq__c,Relation_Dev2ReportReq,a0U,01IdL00000BMSIf,,true,false
Relation_Dev2ReportReq__ChangeEvent,変更イベント: Relation_Dev2ReportReq,1CE,01IdL00000BMSIf.ChangeEvent,,false,false
Relation_Dev2suite__c,Relation_Dev2suite,a0Z,01IdL00000BO0lJ,,true,false
Relation_Dev2suite__ChangeEvent,変更イベント: Relation_Dev2suite,1CE,01IdL00000BO0lJ.ChangeEvent,,false,false
Relation_Dev2Tag__c,Relation_Dev2Tag,a04,01IdL00000BApob,,true,false
Relation_Dev2Tag__ChangeEvent,変更イベント: Relation_Dev2Tag,1CE,01IdL00000BApob.ChangeEvent,,false,false
Relation_Dev2Tag__Feed,フィード: Relation_Dev2Tag,0D5,01IdL00000BApob.Feed,,false,false
Relation_Dev2Testcase__c,Relation_Dev2Testcase,a0R,01IdL00000BMSDp,,true,false
Relation_Dev2Testcase__ChangeEvent,変更イベント: Relation_Dev2Testcase,1CE,01IdL00000BMSDp.ChangeEvent,,false,false
Relation_Issue2Plan__c,Relation_Issue2Plan,a09,01IdL00000BL91x,,true,false
Relation_Issue2Tag__c,Relation_Issue2Tag,a15,01IdL00000By0mn,,true,false
Relation_Issue2Tag__ChangeEvent,変更イベント: Relation_Issue2Tag,1CE,01IdL00000By0mn.ChangeEvent,,false,false
Relation_ObjectReq2Event__c,Relation_ObjectReq2Event,a0Q,01IdL00000BMQdR,,true,false
Relation_ObjectReq2Event__ChangeEvent,変更イベント: Relation_ObjectReq2Event,1CE,01IdL00000BMQdR.ChangeEvent,,false,false
Relation_OperationFlow2Tag__c,Relation_OperationFlow2Tag,a0H,01IdL00000BMN4T,,true,false
Relation_OperationFlow2Tag__ChangeEvent,変更イベント: Relation_OperationFlow2Tag,1CE,01IdL00000BMN4T.ChangeEvent,,false,false
Relation_OptFlow2Dev__c,Relation_OptFlow2Dev,a0b,01IdL00000Bc28v,,true,false
Relation_OptFlow2Dev__ChangeEvent,変更イベント: Relation_OptFlow2Dev,1CE,01IdL00000Bc28v.ChangeEvent,,false,false
Relation_OptFlow2Req__c,Relation_OptFlow2Req,a0W,01IdL00000BNuj7,,true,false
Relation_OptFlow2Req__ChangeEvent,変更イベント: Relation_OptFlow2Req,1CE,01IdL00000BNuj7.ChangeEvent,,false,false
Relation_Plan2Requirements__c,Relation_Plan2Requirements,a0J,01IdL00000BMPmD,,true,false
Relation_Plan2Requirements__ChangeEvent,変更イベント: Relation_Plan2Requirements,1CE,01IdL00000BMPmD.ChangeEvent,,false,false
Relation_Plan2Tag__c,Relation_Plan2Tag,a14,01IdL00000By0lB,,true,false
Relation_Plan2Tag__ChangeEvent,変更イベント: Relation_Plan2Tag,1CE,01IdL00000By0lB.ChangeEvent,,false,false
Relation_Requirements2DesignDiagram__c,Relation_Requirements2DesignDiagram,a0L,01IdL00000BMPlV,,true,false
Relation_Requirements2DesignDiagram__ChangeEvent,変更イベント: Relation_Requirements2DesignDiagram,1CE,01IdL00000BMPlV.ChangeEvent,,false,false
Relation_Requirements2Dev__c,Relation_Requirements2Dev,a0a,01IdL00000BbTzB,,true,false
Relation_Requirements2Dev__ChangeEvent,変更イベント: Relation_Requirements2Dev,1CE,01IdL00000BbTzB.ChangeEvent,,false,false
Relation_Requirements2ObjectReq__c,Relation_Requirements2ObjectReq,a0M,01IdL00000BMQQX,,true,false
Relation_Requirements2ObjectReq__ChangeEvent,変更イベント: Relation_Requirements2ObjectReq,1CE,01IdL00000BMQQX.ChangeEvent,,false,false
Relation_Requirements2PermissionReq__c,Relation_Requirements2PermissionReq,a0O,01IdL00000BMQTl,,true,false
Relation_Requirements2PermissionReq__ChangeEvent,変更イベント: Relation_Requirements2PermissionReq,1CE,01IdL00000BMQTl.ChangeEvent,,false,false
Relation_Requirements2ReportReq__c,Relation_Requirements2ReportReq,a0N,01IdL00000BMQS9,,true,false
Relation_Requirements2ReportReq__ChangeEvent,変更イベント: Relation_Requirements2ReportReq,1CE,01IdL00000BMQS9.ChangeEvent,,false,false
Relation_Requirements2Tag__c,Relation_Requirements2Tag,a13,01IdL00000By0jZ,,true,false
Relation_Requirements2Tag__ChangeEvent,変更イベント: Relation_Requirements2Tag,1CE,01IdL00000By0jZ.ChangeEvent,,false,false
Relation_Requirements2Testcase__c,Relation_Requirements2Testcase,a0K,01IdL00000BMQ7B,,true,false
Relation_Requirements2Testcase__ChangeEvent,変更イベント: Relation_Requirements2Testcase,1CE,01IdL00000BMQ7B.ChangeEvent,,false,false
Relation_Service2Tag__c,Relation_Service2Tag,a05,01IdL00000BAzjp,,true,false
Relation_Service2Tag__ChangeEvent,変更イベント: Relation_Service2Tag,1CE,01IdL00000BAzjp.ChangeEvent,,false,false
Relation_Service2Tag__Feed,フィード: Relation_Service2Tag,0D5,01IdL00000BAzjp.Feed,,false,false
Relation_Support2Issue__c,Relation_Support2Issue,a0I,01IdL00000BMNCX,,true,false
Relation_Support2Issue__ChangeEvent,変更イベント: Relation_Support2Issue,1CE,01IdL00000BMNCX.ChangeEvent,,false,false
Relation_testCase2suite__c,Relation_testCase2suite,a0Y,01IdL00000BNwHt,,true,false
Relation_testCase2suite__ChangeEvent,変更イベント: Relation_testCase2suite,1CE,01IdL00000BNwHt.ChangeEvent,,false,false
RelationshipDomain,リレーションドメイン,0Jv,RelationshipDomain,,false,false
RelationshipInfo,リレーション,0Ju,RelationshipInfo,,false,false
RemoteKeyCalloutEvent,Remote Key Callout Event,0VA,RemoteKeyCalloutEvent,,false,false
ReplyEmailSettings,Generic Reply Email Setting Result,20l,ReplyEmailSettings,,false,false
Report,レポート,00O,Report,,false,false
ReportAnomalyEvent,レポート異常イベント,0Yv,ReportAnomalyEvent,,false,false
ReportAnomalyEventStore,レポート異常イベントストア,0Z7,ReportAnomalyEventStore,,false,false
ReportAnomalyEventStoreFeed,レポート異常イベントストアフィード,0D5,ReportAnomalyEventStoreFeed,,false,false
ReportEvent,レポートイベント,0Qu,ReportEvent,,false,false
ReportEventStream,レポートイベントストリーム,0Ol,ReportEventStream,,false,false
ReportFeed,レポートフィード,0D5,ReportFeed,,false,false
ReportLocalization,翻訳,01j,ReportLocalization,,false,false
ReportRequirement__c,レポート定義,a0D,01IdL00000BLXVh,,true,false
ReportRequirement__ChangeEvent,変更イベント: レポート定義,1CE,01IdL00000BLXVh.ChangeEvent,,false,false
ReportRequirement__Feed,フィード: レポート定義,0D5,01IdL00000BLXVh.Feed,,false,false
ReportRequirement__History,履歴: レポート定義,017,01IdL00000BLXVh.History,,false,false
ReportRequirement__Share,共有: レポート定義,02c,01IdL00000BLXVh.Share,,false,false
ResourceAbsence,リソースの不在,0Hw,ResourceAbsence,,true,false
ResourceAbsenceChangeEvent,リソースの不在 変更イベント,1CE,ResourceAbsenceChangeEvent,,false,false
ResourceAbsenceFeed,リソースの不在フィード,0D5,ResourceAbsenceFeed,,false,false
ResourceAbsenceHistory,リソースの不在履歴,017,ResourceAbsenceHistory,,false,false
ResourcePreference,リソース設定,0Kz,ResourcePreference,,true,false
ResourcePreferenceChangeEvent,リソース設定 変更イベント,1CE,ResourcePreferenceChangeEvent,,false,false
ResourcePreferenceFeed,リソース設定フィード,0D5,ResourcePreferenceFeed,,false,false
ResourcePreferenceHistory,リソース設定履歴,017,ResourcePreferenceHistory,,false,false
RetentionStoreUsage,Retention Store Usages,1FD,RetentionStoreUsage,,false,false
RetentionStoreUsageShare,Retention Store Usages 共有,02c,RetentionStoreUsageShare,,false,false
ReturnOrder,返品注文,2oN,ReturnOrder,,true,false
ReturnOrderChangeEvent,返品注文 変更イベント,1CE,ReturnOrderChangeEvent,,false,false
ReturnOrderFeed,返品注文フィード,0D5,ReturnOrderFeed,,false,false
ReturnOrderHistory,返品注文履歴,017,ReturnOrderHistory,,false,false
ReturnOrderItemAdjustment,返品注文品目調整,7FH,ReturnOrderItemAdjustment,,true,false
ReturnOrderItemAdjustmentChangeEvent,返品注文品目調整 変更イベント,1CE,ReturnOrderItemAdjustmentChangeEvent,,false,false
ReturnOrderItemTax,返品注文品目税,9Jj,ReturnOrderItemTax,,true,false
ReturnOrderItemTaxChangeEvent,返品注文品目税 変更イベント,1CE,ReturnOrderItemTaxChangeEvent,,false,false
ReturnOrderLineItem,返品注文品目,0Sn,ReturnOrderLineItem,,true,false
ReturnOrderLineItemChangeEvent,返品注文品目 変更イベント,1CE,ReturnOrderLineItemChangeEvent,,false,false
ReturnOrderLineItemFeed,返品注文品目フィード,0D5,ReturnOrderLineItemFeed,,false,false
ReturnOrderLineItemHistory,返品注文品目履歴,017,ReturnOrderLineItemHistory,,false,false
ReturnOrderShare,返品注文 共有,02c,ReturnOrderShare,,false,false
SalesStore,販売店,0aH,SalesStore,,true,false
SamlSsoConfig,SAML SSO 設定,0LE,SamlSsoConfig,,false,false
Scontrol,カスタムSコントロール,01N,Scontrol,,false,false
ScontrolLocalization,Sコントロールのローカライズ,01j,ScontrolLocalization,,false,false
Scorecard,スコアカード,01f,Scorecard,,true,false
ScorecardAssociation,スコアカード割り当て,0Qn,ScorecardAssociation,,true,false
ScorecardMetric,スコアカードメトリクス,0Om,ScorecardMetric,,true,false
ScorecardShare,スコアカード 共有,02c,ScorecardShare,,false,false
ScratchOrgInfo,スクラッチ組織情報,2SR,ScratchOrgInfo,,true,false
ScratchOrgInfoFeed,スクラッチ組織情報フィード,0D5,ScratchOrgInfoFeed,,false,false
ScratchOrgInfoHistory,スクラッチ組織情報の履歴,017,ScratchOrgInfoHistory,,false,false
ScratchOrgInfoShare,スクラッチ組織情報 共有,02c,ScratchOrgInfoShare,,false,false
SearchIndexJobStatusEvent,検索インデックスジョブ変更イベント,1BG,SearchIndexJobStatusEvent,,false,false
SearchLayout,検索レイアウト,4co,SearchLayout,,false,false
SearchPromotionRule,検索プロモーションルール,0MD,SearchPromotionRule,,false,false
SecurityCustomBaseline,Security Custom Baselines,09v,SecurityCustomBaseline,,false,false
SecurityHealthCheckAlertRecipient,Security Health Check Alert Recipient,1d2,SecurityHealthCheckAlertRecipient,,false,false
SecurityHealthCheckResult,Security Health Check Result,2XZ,SecurityHealthCheckResult,,false,false
Seller,販売業者,0q6,Seller,,true,false
SellerHistory,販売業者履歴,017,SellerHistory,,false,false
SellerShare,販売業者 共有,02c,SellerShare,,false,false
SemanticModelChangeEvent,Semantic Model Change Event,1iJ,SemanticModelChangeEvent,,false,false
ServiceAppointment,サービス予定,08p,ServiceAppointment,,true,false
ServiceAppointmentAttendee,サービス予定出席者,17y,ServiceAppointmentAttendee,,true,false
ServiceAppointmentAttendeeFeed,__MISSING LABEL__ PropertyFile - val ServiceAppointmentAttendee not found in section StandardFeedLabel,0D5,ServiceAppointmentAttendeeFeed,,false,false
ServiceAppointmentAttendeeHistory,サービス予定出席者履歴,017,ServiceAppointmentAttendeeHistory,,false,false
ServiceAppointmentAttendeeShare,サービス予定出席者 共有,02c,ServiceAppointmentAttendeeShare,,false,false
ServiceAppointmentChangeEvent,サービス予定 変更イベント,1CE,ServiceAppointmentChangeEvent,,false,false
ServiceAppointmentEvent,サービス予定イベント,155,ServiceAppointmentEvent,,false,false
ServiceAppointmentFeed,サービス予定フィード,0D5,ServiceAppointmentFeed,,false,false
ServiceAppointmentHistory,サービス予定履歴,017,ServiceAppointmentHistory,,false,false
ServiceAppointmentShare,サービス予定 共有,02c,ServiceAppointmentShare,,false,false
ServiceAppointmentStatus,サービス予定状況値,,ServiceAppointmentStatus,,false,false
ServiceChannel,サービスチャネル,0N9,ServiceChannel,,false,false
ServiceChannelStatus,サービスチャネル状況,0NC,ServiceChannelStatus,,false,false
ServiceContract,サービス契約,810,ServiceContract,,true,false
ServiceContractChangeEvent,サービス契約 変更イベント,1CE,ServiceContractChangeEvent,,false,false
ServiceContractFeed,サービス契約フィード,0D5,ServiceContractFeed,,false,false
ServiceContractHistory,サービス契約履歴,017,ServiceContractHistory,,false,false
ServiceContractShare,サービス契約 共有,02c,ServiceContractShare,,false,false
ServicePresenceStatus,サービスプレゼンス状況,0N5,ServicePresenceStatus,,false,false
ServiceResource,サービスリソース,0Hn,ServiceResource,,true,false
ServiceResourceChangeEvent,サービスリソース 変更イベント,1CE,ServiceResourceChangeEvent,,false,false
ServiceResourceFeed,サービスリソースフィード,0D5,ServiceResourceFeed,,false,false
ServiceResourceHistory,サービスリソース履歴,017,ServiceResourceHistory,,false,false
ServiceResourceShare,サービスリソース 共有,02c,ServiceResourceShare,,false,false
ServiceResourceSkill,サービスリソーススキル,0Hv,ServiceResourceSkill,,true,false
ServiceResourceSkillChangeEvent,サービスリソーススキル 変更イベント,1CE,ServiceResourceSkillChangeEvent,,false,false
ServiceResourceSkillFeed,サービスリソーススキルフィード,0D5,ServiceResourceSkillFeed,,false,false
ServiceResourceSkillHistory,サービスリソーススキル履歴,017,ServiceResourceSkillHistory,,false,false
ServiceSetupProvisioning,Service Setup Provisioning,9gd,ServiceSetupProvisioning,,false,false
ServiceTerritory,サービステリトリー,0Hh,ServiceTerritory,,true,false
ServiceTerritoryChangeEvent,サービステリトリー 変更イベント,1CE,ServiceTerritoryChangeEvent,,false,false
ServiceTerritoryFeed,サービステリトリーフィード,0D5,ServiceTerritoryFeed,,false,false
ServiceTerritoryHistory,サービステリトリー履歴,017,ServiceTerritoryHistory,,false,false
ServiceTerritoryMember,サービステリトリーメンバー,0Hu,ServiceTerritoryMember,,true,false
ServiceTerritoryMemberChangeEvent,サービステリトリーメンバー 変更イベント,1CE,ServiceTerritoryMemberChangeEvent,,false,false
ServiceTerritoryMemberFeed,サービステリトリーメンバーフィード,0D5,ServiceTerritoryMemberFeed,,false,false
ServiceTerritoryMemberHistory,サービステリトリーメンバー履歴,017,ServiceTerritoryMemberHistory,,false,false
ServiceTerritoryShare,サービステリトリー 共有,02c,ServiceTerritoryShare,,false,false
ServiceTerritoryWorkType,サービステリトリー作業種別,0VE,ServiceTerritoryWorkType,,true,false
ServiceTerritoryWorkTypeFeed,サービステリトリー作業種別フィード,0D5,ServiceTerritoryWorkTypeFeed,,false,false
ServiceTerritoryWorkTypeHistory,サービステリトリー作業種別履歴,017,ServiceTerritoryWorkTypeHistory,,false,false
SessionHijackingEvent,セッションハイジャックイベント,0Zh,SessionHijackingEvent,,false,false
SessionHijackingEventStore,セッションハイジャックイベントストア,0Zj,SessionHijackingEventStore,,false,false
SessionHijackingEventStoreFeed,セッションハイジャックイベントストアフィード,0D5,SessionHijackingEventStoreFeed,,false,false
SessionPermSetActivation,セッション権限セットの有効化,5Pa,SessionPermSetActivation,,false,false
SetupAssistantStep,Setup Assistant Step,3Ys,SetupAssistantStep,,false,false
SetupAuditTrail,設定変更履歴エントリ,0Ym,SetupAuditTrail,,false,false
SetupEntityAccess,設定エンティティアクセス権,0J0,SetupEntityAccess,,false,false
sf_devops__Async_Operation_Result__c,非同期操作の結果,a0c,01IdL00000Bc3mY,sf_devops,true,false
sf_devops__Async_Operation_Result__ChangeEvent,変更イベント: 非同期操作の結果,1CE,01IdL00000Bc3mY.ChangeEvent,sf_devops,false,false
sf_devops__Async_Operation_Result__Share,共有: 非同期操作の結果,02c,01IdL00000Bc3mY.Share,sf_devops,false,false
sf_devops__Back_Sync__c,後方同期,a0d,01IdL00000Bc3mZ,sf_devops,true,false
sf_devops__Back_Sync__ChangeEvent,変更イベント: 後方同期,1CE,01IdL00000Bc3mZ.ChangeEvent,sf_devops,false,false
sf_devops__Back_Sync__Share,共有: 後方同期,02c,01IdL00000Bc3mZ.Share,sf_devops,false,false
sf_devops__Branch__c,ブランチ,a0e,01IdL00000Bc3ma,sf_devops,true,false
sf_devops__Branch__ChangeEvent,変更イベント: ブランチ,1CE,01IdL00000Bc3ma.ChangeEvent,sf_devops,false,false
sf_devops__Branch__Share,共有: ブランチ,02c,01IdL00000Bc3ma.Share,sf_devops,false,false
sf_devops__Change_Bundle__c,変更バンドル,a0g,01IdL00000Bc3mc,sf_devops,true,false
sf_devops__Change_Bundle__ChangeEvent,変更イベント: 変更バンドル,1CE,01IdL00000Bc3mc.ChangeEvent,sf_devops,false,false
sf_devops__Change_Bundle_Install__c,変更バンドルインストール,a0f,01IdL00000Bc3mb,sf_devops,true,false
sf_devops__Change_Bundle_Install__ChangeEvent,変更イベント: 変更バンドルインストール,1CE,01IdL00000Bc3mb.ChangeEvent,sf_devops,false,false
sf_devops__Change_Submission__c,変更申請,a0h,01IdL00000Bc3md,sf_devops,true,false
sf_devops__Change_Submission__ChangeEvent,変更イベント: 変更申請,1CE,01IdL00000Bc3md.ChangeEvent,sf_devops,false,false
sf_devops__Deploy_Component__c,リリースコンポーネント,a0i,01IdL00000Bc3me,sf_devops,true,false
sf_devops__Deploy_Component__ChangeEvent,変更イベント: リリースコンポーネント,1CE,01IdL00000Bc3me.ChangeEvent,sf_devops,false,false
sf_devops__Deployment__e,Deployment,e00,01IdL00000Bc3mg,sf_devops,true,false
sf_devops__Deployment_Result__c,リリース結果,a0j,01IdL00000Bc3mf,sf_devops,true,false
sf_devops__Deployment_Result__ChangeEvent,変更イベント: リリース結果,1CE,01IdL00000Bc3mf.ChangeEvent,sf_devops,false,false
sf_devops__Deployment_Result__Share,共有: リリース結果,02c,01IdL00000Bc3mf.Share,sf_devops,false,false
sf_devops__Environment__c,環境,a0k,01IdL00000Bc3mh,sf_devops,true,false
sf_devops__Environment__ChangeEvent,変更イベント: 環境,1CE,01IdL00000Bc3mh.ChangeEvent,sf_devops,false,false
sf_devops__Hidden_Remote_Change__c,非表示のリモート変更,a0l,01IdL00000Bc3mi,sf_devops,true,false
sf_devops__Hidden_Remote_Change__ChangeEvent,変更イベント: 非表示のリモート変更,1CE,01IdL00000Bc3mi.ChangeEvent,sf_devops,false,false
sf_devops__Merge_Result__c,マージ結果,a0m,01IdL00000Bc3mj,sf_devops,true,false
sf_devops__Merge_Result__ChangeEvent,変更イベント: マージ結果,1CE,01IdL00000Bc3mj.ChangeEvent,sf_devops,false,false
sf_devops__Merge_Result__Share,共有: マージ結果,02c,01IdL00000Bc3mj.Share,sf_devops,false,false
sf_devops__Object_Activity__c,オブジェクト活動,a0n,01IdL00000Bc3mk,sf_devops,true,false
sf_devops__Object_Activity__ChangeEvent,変更イベント: オブジェクト活動,1CE,01IdL00000Bc3mk.ChangeEvent,sf_devops,false,false
sf_devops__Pipeline__c,パイプライン,a0p,01IdL00000Bc3mm,sf_devops,true,false
sf_devops__Pipeline__ChangeEvent,変更イベント: パイプライン,1CE,01IdL00000Bc3mm.ChangeEvent,sf_devops,false,false
sf_devops__Pipeline_Stage__c,パイプラインフェーズ,a0o,01IdL00000Bc3ml,sf_devops,true,false
sf_devops__Pipeline_Stage__ChangeEvent,変更イベント: パイプラインフェーズ,1CE,01IdL00000Bc3ml.ChangeEvent,sf_devops,false,false
sf_devops__Project__c,プロジェクト,a0q,01IdL00000Bc3mn,sf_devops,true,false
sf_devops__Project__ChangeEvent,変更イベント: プロジェクト,1CE,01IdL00000Bc3mn.ChangeEvent,sf_devops,false,false
sf_devops__Project__Share,共有: プロジェクト,02c,01IdL00000Bc3mn.Share,sf_devops,false,false
sf_devops__Remote_Change__c,リモート変更,a0r,01IdL00000Bc3mo,sf_devops,true,false
sf_devops__Remote_Change__ChangeEvent,変更イベント: リモート変更,1CE,01IdL00000Bc3mo.ChangeEvent,sf_devops,false,false
sf_devops__Repository__c,リポジトリ,a0s,01IdL00000Bc3mp,sf_devops,true,false
sf_devops__Repository__ChangeEvent,変更イベント: リポジトリ,1CE,01IdL00000Bc3mp.ChangeEvent,sf_devops,false,false
sf_devops__Repository__Share,共有: リポジトリ,02c,01IdL00000Bc3mp.Share,sf_devops,false,false
sf_devops__Service_Provider__mdt,サービスプロバイダー,m01,01IdL00000Bc3mq,sf_devops,true,false
sf_devops__Source_Member_Reference__c,ソースメンバー参照,a0t,01IdL00000Bc3ms,sf_devops,true,false
sf_devops__Source_Member_Reference__ChangeEvent,変更イベント: ソースメンバー参照,1CE,01IdL00000Bc3ms.ChangeEvent,sf_devops,false,false
sf_devops__Submit_Component__c,申請コンポーネント,a0u,01IdL00000Bc3mt,sf_devops,true,false
sf_devops__Submit_Component__ChangeEvent,変更イベント: 申請コンポーネント,1CE,01IdL00000Bc3mt.ChangeEvent,sf_devops,false,false
sf_devops__Vcs__c,システム,a0w,01IdL00000Bc3mv,sf_devops,true,false
sf_devops__Vcs__ChangeEvent,変更イベント: システム,1CE,01IdL00000Bc3mv.ChangeEvent,sf_devops,false,false
sf_devops__Vcs__Share,共有: システム,02c,01IdL00000Bc3mv.Share,sf_devops,false,false
sf_devops__Vcs_Synch_State__c,VCS 同期状態,a0v,01IdL00000Bc3mu,sf_devops,true,false
sf_devops__Vcs_Synch_State__ChangeEvent,変更イベント: VCS 同期状態,1CE,01IdL00000Bc3mu.ChangeEvent,sf_devops,false,false
sf_devops__Vcs_Synch_State__Share,共有: VCS 同期状態,02c,01IdL00000Bc3mu.Share,sf_devops,false,false
sf_devops__Work_Item__c,作業項目,a0y,01IdL00000Bc3n2,sf_devops,true,false
sf_devops__Work_Item__ChangeEvent,変更イベント: 作業項目,1CE,01IdL00000Bc3n2.ChangeEvent,sf_devops,false,false
sf_devops__Work_Item_Commit__e,Work Item Commit,e01,01IdL00000Bc3mx,sf_devops,true,false
sf_devops__Work_Item_Merged_Change_Request__e,Work Item Merged Change Request,e02,01IdL00000Bc3my,sf_devops,true,false
sf_devops__Work_Item_Open_Change_Request__e,Work Item Open Change Request,e03,01IdL00000Bc3mz,sf_devops,true,false
sf_devops__Work_Item_Promote__c,作業項目昇格,a0x,01IdL00000Bc3n0,sf_devops,true,false
sf_devops__Work_Item_Promote__ChangeEvent,変更イベント: 作業項目昇格,1CE,01IdL00000Bc3n0.ChangeEvent,sf_devops,false,false
sf_devops__Work_Item_State_Change__e,Work Item State Change,e04,01IdL00000Bc3n1,sf_devops,true,false
ShapeRepresentation,図形表現,3SR,ShapeRepresentation,,false,false
Shift,シフト,0a0,Shift,,true,false
ShiftChangeEvent,シフト 変更イベント,1CE,ShiftChangeEvent,,false,false
ShiftEngagementChannel,シフトエンゲージメントチャネル,0xK,ShiftEngagementChannel,,true,false
ShiftEngagementChannelFeed,シフトエンゲージメントチャネルフィード,0D5,ShiftEngagementChannelFeed,,false,false
ShiftEngagementChannelHistory,シフトエンゲージメントチャネルの履歴,017,ShiftEngagementChannelHistory,,false,false
ShiftFeed,シフトフィード,0D5,ShiftFeed,,false,false
ShiftHistory,シフト履歴,017,ShiftHistory,,false,false
ShiftShare,シフト 共有,02c,ShiftShare,,false,false
ShiftStatus,シフト状況値,,ShiftStatus,,false,false
ShiftWorkTopic,シフト作業トピック,0xH,ShiftWorkTopic,,true,false
ShiftWorkTopicFeed,シフト作業トピックフィード,0D5,ShiftWorkTopicFeed,,false,false
ShiftWorkTopicHistory,シフト作業トピックの履歴,017,ShiftWorkTopicHistory,,false,false
Shipment,出荷,0OB,Shipment,,true,false
ShipmentChangeEvent,出荷 変更イベント,1CE,ShipmentChangeEvent,,false,false
ShipmentFeed,出荷フィード,0D5,ShipmentFeed,,false,false
ShipmentHistory,出荷履歴,017,ShipmentHistory,,false,false
ShipmentItem,出荷項目,0ob,ShipmentItem,,true,false
ShipmentItemFeed,__MISSING LABEL__ PropertyFile - val ShipmentItem not found in section StandardFeedLabel,0D5,ShipmentItemFeed,,false,false
ShipmentItemHistory,__MISSING LABEL__ PropertyFile - val ShipmentItem not found in section StandardHistoryLabel,017,ShipmentItemHistory,,false,false
ShipmentShare,出荷 共有,02c,ShipmentShare,,false,false
ShippingCarrier,配送業者,2A2,ShippingCarrier,,true,false
ShippingCarrierFeed,__MISSING LABEL__ PropertyFile - val ShippingCarrier not found in section StandardFeedLabel,0D5,ShippingCarrierFeed,,false,false
ShippingCarrierHistory,配送業者履歴,017,ShippingCarrierHistory,,false,false
ShippingCarrierMethod,配送業者方法,2A1,ShippingCarrierMethod,,true,false
ShippingCarrierMethodFeed,__MISSING LABEL__ PropertyFile - val ShippingCarrierMethod not found in section StandardFeedLabel,0D5,ShippingCarrierMethodFeed,,false,false
ShippingCarrierMethodHistory,配送業者方法履歴,017,ShippingCarrierMethodHistory,,false,false
ShippingCarrierMethodShare,配送業者方法 共有,02c,ShippingCarrierMethodShare,,false,false
ShippingCarrierShare,配送業者 共有,02c,ShippingCarrierShare,,false,false
ShippingConfigurationSet,配送設定セット,7LA,ShippingConfigurationSet,,false,false
ShippingConfigurationSetShare,配送設定セット 共有,02c,ShippingConfigurationSetShare,,false,false
ShippingRateArea,配送レート領域,12h,ShippingRateArea,,false,false
ShippingRateGroup,配送レートグループ,8Ni,ShippingRateGroup,,false,false
Site,サイト,0DM,Site,,false,false
SiteDetail,サイトの詳細,0GV,SiteDetail,,false,false
SiteFeed,サイト,0D5,SiteFeed,,false,false
SiteHistory,サイト履歴,017,SiteHistory,,false,false
SiteIframeWhiteListUrl,Trusted Domains for Inline Frames,0Xs,SiteIframeWhiteListUrl,,false,false
SiteRedirectMapping,サイトリダイレクトマッピング,0H0,SiteRedirectMapping,,false,false
Skill,スキル,0C5,Skill,,false,false
SkillChangeEvent,スキル 変更イベント,1CE,SkillChangeEvent,,false,false
SkillRequirement,スキル要件,0Hx,SkillRequirement,,true,false
SkillRequirementChangeEvent,スキル要件 変更イベント,1CE,SkillRequirementChangeEvent,,false,false
SkillRequirementFeed,スキル要件フィード,0D5,SkillRequirementFeed,,false,false
SkillRequirementHistory,スキル要件履歴,017,SkillRequirementHistory,,false,false
SkillType,スキル種別,13B,SkillType,,false,false
SlackChannelRelatedRecord,Slack Channel Related Record,1NM,SlackChannelRelatedRecord,,false,false
SlaProcess,エンタイトルメントプロセス,552,SlaProcess,,false,false
Solution,ソリューション,501,Solution,,true,false
SolutionFeed,ソリューションフィード,0D5,SolutionFeed,,false,false
SolutionHistory,ソリューション履歴,017,SolutionHistory,,false,false
SolutionStatus,ソリューションの状況値,,SolutionStatus,,false,false
SPSamlAttributes,サービスプロバイダー SAML 属性,0J4,SPSamlAttributes,,false,false
SrcPredJobStatusChgEvent,ソース予測ジョブ状況変更イベント,0xp,SrcPredJobStatusChgEvent,,false,false
StagedInviteeEmail,ステージング済み被招集者メール,5IE,StagedInviteeEmail,,false,false
StagedInviteeEmailShare,ステージング済み被招集者メール 共有,02c,StagedInviteeEmailShare,,false,false
Stamp,スタンプ,1ST,Stamp,,false,false
StampAssignment,スタンプの割り当て,1SA,StampAssignment,,false,false
StampLocalization,翻訳,01j,StampLocalization,,false,false
StandardInvocableActionType,標準呼び出し可能アクション種別,0QO,StandardInvocableActionType,,false,false
StandardShippingRate,標準配送レート,5fy,StandardShippingRate,,false,false
StaticResource,静的リソース,081,StaticResource,,false,false
StreamingChannel,ストリーミングチャネル,0M6,StreamingChannel,,false,false
StreamingChannelShare,ストリーミングチャネル 共有,02c,StreamingChannelShare,,false,false
SvcApptSchdEvent,サービス予定のスケジュールイベント,1eq,SvcApptSchdEvent,,false,false
TabDefinition,タブ定義,0KD,TabDefinition,,false,false
TableauHostMapping,Tableau ホスト対応付け,0ZP,TableauHostMapping,,false,false
TableauHostMappingShare,Tableau ホスト対応付け 共有,02c,TableauHostMappingShare,,false,false
Tag__c,タグ,a03,01IdL00000BAzdN,,true,false
Tag__ChangeEvent,変更イベント: タグ,1CE,01IdL00000BAzdN.ChangeEvent,,false,false
